COUNTY,TOWN,VILL,DPP,KMT,TPP,NPP,MEDIAN,SD
屏東縣,屏東市,崇武里,0.24972537532039546,0.5078725741486635,0.1830831197363603,0.020871475649945074,459,625.68
屏東縣,屏東市,前進里,0.47162230035158215,0.2827724761426419,0.17428427925665493,0.021597187343043698,414,573.49
屏東縣,屏東市,永光里,0.47103004291845496,0.3251072961373391,0.1427038626609442,0.02145922746781116,342,625.21
屏東縣,屏東市,長安里,0.45608721986674744,0.2810417928528165,0.1913991520290733,0.022410660205935795,477,631.75
屏東縣,屏東市,大洲里,0.5891089108910891,0.1806930693069307,0.1670792079207921,0.018564356435643563,381,677.65
屏東縣,屏東市,安鎮里,0.5189591078066914,0.2587360594795539,0.16059479553903347,0.017100371747211896,418,556.07
屏東縣,屏東市,公館里,0.4896142433234421,0.24925816023738873,0.18397626112759644,0.02274975272007913,427,724.59
屏東縣,屏東市,新興里,0.47828604516502604,0.2576722640416908,0.19861030689056167,0.02026635784597568,511,498.25
屏東縣,屏東市,新生里,0.41634349030470913,0.3473684210526316,0.16481994459833796,0.023822714681440444,421,565.9
屏東縣,屏東市,頂宅里,0.527536231884058,0.22318840579710145,0.2028985507246377,0.017391304347826087,423,696.8
屏東縣,屏東市,頂柳里,0.5321100917431193,0.2346002621231979,0.17693315858453473,0.020969855832241154,415,486.77
屏東縣,屏東市,大湖里,0.4847457627118644,0.2847457627118644,0.17542372881355933,0.01864406779661017,372,491.65
屏東縣,屏東市,龍華里,0.5151515151515151,0.24713804713804713,0.1744107744107744,0.02154882154882155,401,1071.09
屏東縣,屏東市,玉成里,0.5578358208955224,0.20055970149253732,0.17630597014925373,0.01958955223880597,392,672.07
屏東縣,屏東市,建國里,0.45178105994787143,0.315377932232841,0.16420503909643788,0.02432667245873154,417,622.89
屏東縣,屏東市,厚生里,0.49765990639625585,0.2532501300052002,0.1830473218928757,0.02236089443577743,390,563.21
屏東縣,屏東市,一心里,0.40030792917628943,0.35642802155504233,0.18167821401077752,0.02155504234026174,446,692.26
屏東縣,屏東市,義勇里,0.33066453162530024,0.4187349879903923,0.188951160928743,0.02401921537229784,518,945.37
屏東縣,屏東市,永安里,0.419585594474593,0.3238776517020227,0.18401578687715836,0.023680315737543166,425,774.4
屏東縣,屏東市,崇陽里,0.25770968375564723,0.45236692201924966,0.2205853466902377,0.02258888234138676,492,664.62
屏東縣,屏東市,崇蘭里,0.32123893805309733,0.4031858407079646,0.21168141592920353,0.02247787610619469,520,706.54
屏東縣,屏東市,潭墘里,0.31862745098039214,0.4495386389850058,0.1646482122260669,0.022779700115340255,410,508.65
屏東縣,屏東市,永城里,0.3736187845303867,0.3687845303867403,0.18232044198895028,0.022790055248618785,398,919.32
屏東縣,屏東市,空翔里,0.28621632174931666,0.4994142912924639,0.15618898867629832,0.018742678641155797,422,722.17
屏東縣,屏東市,廣興里,0.3691542288557214,0.36069651741293535,0.20248756218905473,0.016417910447761194,391,534.04
屏東縣,屏東市,勝利里,0.34812482107071285,0.40767248783280846,0.18751789292871457,0.018036072144288578,482,794.45
屏東縣,屏東市,斯文里,0.3836615609044493,0.38293216630196936,0.17067833698030635,0.021152443471918306,502,1020.89
屏東縣,屏東市,華山里,0.35481049562682215,0.39533527696793,0.1825072886297376,0.02857142857142857,465,770.47
屏東縣,屏東市,溝美里,0.39848589125946315,0.35650378527185134,0.182381280110117,0.02339986235375086,433,592.91
屏東縣,屏東市,公園里,0.39553903345724906,0.3657992565055762,0.17174721189591077,0.026765799256505577,505,1060.41
屏東縣,屏東市,仁愛里,0.38979447200566975,0.35648476257973066,0.19064493267186391,0.021261516654854713,452,796.13
屏東縣,屏東市,北興里,0.36941457586618875,0.37706093189964157,0.18876941457586618,0.026523297491039426,444,658.3
屏東縣,屏東市,北勢里,0.42996941896024465,0.3339449541284404,0.17737003058103976,0.01712538226299694,465,783.96
屏東縣,屏東市,中正里,0.3446254071661238,0.4029315960912052,0.18762214983713354,0.023778501628664496,502,773.08
屏東縣,屏東市,三山里,0.5129032258064516,0.2817204301075269,0.14301075268817204,0.013978494623655914,383,442.55
屏東縣,屏東市,海豐里,0.5602094240837696,0.2268760907504363,0.14659685863874344,0.015706806282722512,447,562.23
屏東縣,屏東市,仁義里,0.5123626373626373,0.29395604395604397,0.14285714285714285,0.01098901098901099,419,519.58
屏東縣,屏東市,信和里,0.5487465181058496,0.2200557103064067,0.15970287836583102,0.02414113277623027,401,614.85
屏東縣,屏東市,和興里,0.504881450488145,0.2398884239888424,0.17712691771269176,0.01394700139470014,357,452.57
屏東縣,內埔鄉,內埔村,0.42835595776772245,0.32164404223227755,0.18552036199095023,0.019230769230769232,439,618.78
屏東縣,內埔鄉,內田村,0.45610085547050877,0.2985141828005403,0.1904547501125619,0.01936064835659613,407,670.8
屏東縣,內埔鄉,興南村,0.5133256083429896,0.2711471610660487,0.15179606025492468,0.016222479721900347,411,708.94
屏東縣,內埔鄉,義亭村,0.5128939828080229,0.30659025787965616,0.10888252148997135,0.02865329512893983,399,530.88
屏東縣,內埔鄉,美和村,0.4645115952213633,0.3155305692199578,0.1595221363316936,0.022487702037947997,424,696.39
屏東縣,內埔鄉,和興村,0.425459825750242,0.32720232333010646,0.18538238141335914,0.021781219748305904,437,548.41
屏東縣,內埔鄉,東寧村,0.47215738579526506,0.304434811603868,0.17139046348782927,0.017339113037679228,432,524.97
屏東縣,內埔鄉,豐田村,0.4675925925925926,0.2935185185185185,0.18518518518518517,0.015277777777777777,445,559.86
屏東縣,內埔鄉,振豐村,0.5017857142857143,0.2982142857142857,0.15803571428571428,0.011607142857142858,425,507.72
屏東縣,內埔鄉,富田村,0.5472013366750209,0.2556390977443609,0.14118629908103592,0.020885547201336674,400,601.15
屏東縣,內埔鄉,竹圍村,0.5181962025316456,0.2579113924050633,0.1661392405063291,0.020569620253164556,408,539.37
屏東縣,內埔鄉,東勢村,0.5755472504004271,0.23384943940202882,0.1382808328884143,0.01601708489054992,422,743.04
屏東縣,內埔鄉,東片村,0.5765625,0.2328125,0.125,0.028125,366,495.85
屏東縣,內埔鄉,上樹村,0.5338753387533876,0.22357723577235772,0.18699186991869918,0.013550135501355014,385,558.82
屏東縣,內埔鄉,老埤村,0.5214814814814814,0.2562962962962963,0.14296296296296296,0.013333333333333334,390,534.33
屏東縣,內埔鄉,中林村,0.5974973931178311,0.22523461939520334,0.12930135557872785,0.008342022940563087,333,707.52
屏東縣,內埔鄉,龍泉村,0.3861709067188519,0.40117416829745595,0.1506849315068493,0.01304631441617743,359,492.15
屏東縣,內埔鄉,龍潭村,0.3349616189811584,0.45010467550593164,0.16538729937194696,0.01256106071179344,375,497.03
屏東縣,內埔鄉,建興村,0.5,0.2974683544303797,0.12869198312236288,0.03164556962025317,347,497.77
